ts_code,name,industry,symbol,area,list_date,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag,size_class
300118.SZ,东方日升,电气设备,300118,浙江,20100902,20200418.0,20191231,1.11,1.11,15.9806,15.9806,5.6477,0.2173,2.5954,150251933.05,823397452.54,3013548020.1,0.9139,0.7864,0.6112,4.1966,1.361,2.0132,0.649,842064527.83,1339760279.86,1922936302.46,4337236160.9082,5921871983.5782,9518068791.08,2125000370.4,4598355495.43,380678628.78,7063487746.44,-1131021252.47,-1727060082.13,13966422175.25,2535211317.87,1.0802,9.1511,2.8948,2.8127,0.6345,1.4864,4.8119,6.5699,6.7899,20.9212,79.0788,14.0089,6.7899,4.5462,8.5565,0.9062,-0.0424,94.1541,7.8844,9.3011,12.4194,12.39,10.5028,6.0362,4.4064,8.962,12.4194,6.0362,63.4196,2.7337,2.8311,46.8915,53.1085,27.5815,32.9244,59.0589,80.9024,19.0976,0.1986,1.7337,0.5079,1.7938,0.4349,1.5361,18.555,0.1607,131.0212,4.4064,4.3867,11055041786.42,7.8378,6.0929,94.8716,2.337,3.4635,0.7644,10.6462,326.9231,326.9231,1885.4595,313.2881,329.3575,319.0101,195.3,1879.0005,277.4904,11.3611,36.3546,10.9989,47.703,47.703,59.0702,112.9031,10.9989,1,large
300118.SZ,东方日升,电气设备,300118,浙江,20100902,20210427.0,20201231,0.19,0.19,17.8214,17.8214,5.7827,0.2173,2.6166,300095770.46,-134753682.88,2193402363.61,0.9674,0.8629,0.6826,4.7173,1.2158,1.7049,0.5891,-226235494.0,602737109.24,1491318404.43,-272595783.1006,1296163527.5894,10309030715.61,2366388825.77,6307650026.22,1139825193.28,6915740622.35,-485179071.68,-1061345685.17,16247410780.58,2554364813.07,0.1834,9.367,0.7615,2.8339,1.3999,0.6687,-0.3024,1.438,1.4709,13.6546,86.3454,12.1589,1.4709,1.1878,8.3232,2.6479,-0.3684,101.4084,2.5955,3.7522,1.9812,1.98,-1.6146,2.2106,0.8666,3.2266,1.9812,2.2106,65.6335,2.9098,3.2671,49.8413,50.1587,23.911,38.8225,51.9656,78.4946,21.5054,0.0461,1.9098,0.4448,1.3385,0.3643,1.0964,6.0674,0.0362,118.2802,0.8666,0.6064,12082194662.5,1.8188,-5.4884,111.6749,-5.5249,-5.5687,-1.5678,2.7659,-82.8829,-82.8829,-73.6942,-63.2883,-74.1212,-83.0183,-116.37,-73.6933,-83.4098,2.3593,12.9379,2.3597,11.5191,11.5191,13.0333,-218.8203,2.3597,1,large
300118.SZ,东方日升,电气设备,300118,浙江,20100902,20220423.0,20211231,-0.0487,-0.0487,20.8915,20.8915,5.7177,0.2777,2.4887,604815317.16,-647133994.51,1244450227.38,0.9305,0.7497,0.6062,5.9421,1.255,1.9043,0.644,-1640405006.62,384568784.18,1216634726.46,-2056583519.3597,-1433984700.7197,12230071960.65,1048300807.6,6744684096.87,1542256605.03,7063583421.37,-1163968054.26,-1837732875.21,16283003930.47,2493515435.33,-0.0469,9.4076,0.6668,2.7664,-0.612,0.4267,-2.2816,-1.5909,-0.0791,6.6086,93.3914,13.0706,-0.0791,1.214,8.535,3.3217,-0.6104,108.7113,0.8093,2.0422,-0.5001,-0.4962,-7.6481,1.3151,-0.051,-1.4479,-0.5001,1.3151,67.7338,3.0992,3.456,52.7539,47.2461,23.8946,41.4216,52.0766,83.6972,16.3028,0.0359,2.0992,0.4235,1.2572,0.3528,1.0473,4.58,0.03,107.5513,-0.051,-0.1447,10778834945.86,0.1292,1.226,117.2423,-4.5608,-4.7944,-1.3342,3.5723,-126.3158,-126.3158,-12.436,-63.4494,-91.6709,-125.5946,-380.23,-12.4375,-125.4842,0.4334,2.2078,0.4331,17.2268,17.2268,11.6329,-165.457,0.4331,0,large
300118.SZ,东方日升,电气设备,300118,浙江,20100902,20230422.0,20221231,1.06,1.06,32.9471,32.9471,5.8002,0.3114,3.4739,-81003993.01,1025686010.12,3142324746.04,0.9616,0.6989,0.6295,10.2374,1.5057,3.2419,0.8665,754039563.63,1342918722.55,2418023530.07,3591910210.0682,5926827539.3582,18966840850.9,1004693639.1,7890108823.71,-1955675487.85,7548740333.43,-934853088.25,-5375693089.49,18290063784.49,3376084436.01,1.0592,10.5078,3.404,3.7854,3.4929,1.5057,4.0274,6.6454,3.2527,10.6937,89.3063,6.8334,3.2527,0.9469,6.135,-0.2485,-0.8742,97.4339,3.7379,4.5701,10.5839,10.5,11.4915,3.9601,2.8185,6.9198,10.5839,3.9601,72.8188,3.679,3.7993,61.2545,38.7455,19.7293,43.1388,51.239,87.4743,12.5257,0.1246,2.679,0.3364,1.1878,0.2709,0.9567,,0.109,99.8669,2.8185,2.7857,10561295306.67,3.6516,1.0165,99.5967,2.1266,2.7573,0.5384,2.7509,2220.0,2220.0,410.4979,620.7589,4309.4244,2332.3052,258.5,405.1219,2119.8309,11.6948,29.431,10.5194,56.0467,56.0467,43.1345,8.2818,10.5194,1,large
300118.SZ,东方日升,电气设备,300118,浙江,20100902,20240427.0,20231231,1.22,1.22,30.988,30.988,8.6278,0.3105,3.6374,-219360256.73,1582641345.52,5149822371.65,0.8453,0.6656,0.5557,9.3618,1.4239,2.806,0.7638,1704573539.6,1663260353.38,3331646672.59,1922688632.1122,5614072226.4922,23121084494.48,2374888310.64,13523259627.28,2949836005.03,13091839481.41,-4790270884.4,-7511190818.67,28749956625.49,4500658618.66,1.1958,13.3406,-1.4415,3.9479,0.4939,1.459,1.6865,4.9246,3.9233,14.5777,85.4223,7.2804,3.9233,1.7528,5.374,0.1536,-1.5664,95.1748,5.6234,4.7082,11.0926,9.44,12.8774,3.5959,2.9965,6.7011,11.0926,3.5959,71.9302,3.5625,3.7635,48.2678,51.7322,24.1342,47.0375,52.8989,79.3803,20.6197,-0.0531,2.5626,0.3898,1.1246,0.3355,0.9681,4.4382,-0.0421,109.8572,2.9965,2.9474,22600225620.0,4.1403,3.5284,101.9568,0.5511,0.0748,0.1614,-40.9581,15.0943,15.0943,-142.3472,80.8638,36.3092,45.8091,55.77,-154.1273,-10.253,26.959,41.4201,62.4669,20.2217,20.2217,-12.5894,-93.9589,62.4669,1,large
300118.SZ,东方日升,电气设备,300118,浙江,20100902,20250423.0,20241231,-3.04,-3.04,17.7536,17.7536,8.6585,0.3393,0.3968,295324416.3,-3731189968.54,1285120799.5,0.6683,0.534,0.4611,4.5685,0.969,1.182,0.4158,-4322575702.85,-3483002370.68,-1301409192.65,-6720800277.39,-4748663093.99,13238844657.2,3545104582.6,14791816999.39,9585292648.85,8750052400.53,-7738859525.87,-2855539523.72,26310042751.53,839154420.2,-3.0139,10.085,-3.7923,0.7361,-2.3929,-3.0552,-5.8954,-4.1654,-16.9574,6.3496,93.6504,13.9823,-16.9574,2.2937,8.8212,2.8674,-12.0496,121.3573,-19.6259,-17.2091,-25.7315,-28.45,-27.9433,-7.1564,-7.0517,-12.6517,-25.7315,-7.1564,73.2719,3.7414,3.6449,36.1763,63.8237,20.3046,56.2212,43.6983,73.8816,26.1184,-0.1853,2.7414,0.3641,0.7773,0.2771,0.5915,0.9129,-0.1369,161.4224,-7.0517,-7.0595,21192672965.02,-19.7922,2.5204,140.8148,-15.1382,-16.1145,-4.1846,1.3522,-349.1803,-349.1803,-163.0801,-299.952,-373.8777,-352.0291,-335.76,-163.0842,-433.3868,-24.4037,-20.5581,-24.4034,-42.7082,-42.7082,-27.0045,-204.6406,-24.4034,1,large
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20160318.0,20151231,0.0326,0.0326,2.4759,2.4759,1.4887,0.1402,0.2761,2577529.49,4114907.18,45680687.12,4.432,3.8922,3.7696,5.5107,1.5508,1.4982,0.6868,5145714.84,6801998.59,21273552.79,-5410425.9831,-37277636.8131,72552774.3,25825402.18,4331673.38,-138368503.75,560883409.3,263869844.04,125501340.29,669075789.55,85274995.3,0.0327,2.8987,0.0135,0.4163,0.0891,0.0332,-0.0264,-0.182,0.9968,9.0082,90.9918,7.8466,0.9968,1.5238,6.3207,0.0021,-0.1046,98.9853,0.7668,1.3414,1.1224,1.12,0.6901,0.9212,0.6846,0.7012,1.1224,0.9212,13.3832,1.1545,1.2384,44.4006,55.5994,73.0837,0.6474,88.7341,74.856,25.144,0.036,0.1545,5.7803,137.0598,5.4609,129.4842,,0.027,94.9725,0.6846,0.9063,385381832.05,1.48,2.4976,100.5329,-0.1243,-0.1804,-0.186,10.6734,35.8333,35.8333,109.1093,19.2537,19.7599,35.2027,71.86,109.0758,36.3719,-0.3335,8.1917,-0.8574,19.3121,19.3121,21.7095,-543.2022,-0.8574,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20170330.0,20161231,0.0766,0.0766,3.0804,3.0804,1.4905,0.1472,0.2963,2287525.42,13391670.45,80692929.12,6.2958,4.921,4.6558,5.6567,1.831,1.6897,0.825,17278413.77,21553072.89,37356010.74,-86784130.7816,-88784130.7816,52858897.3,23036018.9,2331673.33,-65286576.09,567854635.52,292278731.47,226992155.38,684079809.01,90717162.75,0.0767,2.9351,-0.094,0.4435,-0.3559,0.1054,-0.4243,-0.4341,2.7547,12.8069,87.1931,7.9356,2.7547,2.1875,5.6234,0.1246,1.5791,97.2577,2.7978,3.4207,2.6262,2.33,2.243,2.8221,2.2727,2.705,2.6262,2.8221,10.2933,1.1147,1.2792,45.7212,54.2788,74.7202,0.3408,87.7626,70.5522,29.4478,-0.3486,0.1147,7.6747,257.4831,7.2591,243.5395,,-0.2459,102.1016,2.2727,2.053,378492190.43,3.2441,2.5124,93.1054,1.1562,1.0746,1.3286,-4.8514,134.9693,134.9693,-796.2963,353.3576,172.3578,134.2823,225.44,-794.6843,131.6802,1.2557,-0.9746,1.1231,24.2505,24.2505,19.1007,638.1967,1.1231,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20180413.0,20171231,0.255,0.255,3.017,3.017,4.6169,0.1148,0.3832,4070372.56,51903387.77,161307516.54,1.685,1.3019,1.2464,2.5229,1.1648,1.8492,0.5172,59189211.57,71620987.51,92001542.42,-164902615.6851,-99150035.6851,425389629.63,98289578.86,273861593.33,25217082.69,911882481.65,479005222.39,504222305.08,2152325889.46,146690923.08,0.19,6.1002,0.0588,0.498,0.3317,0.2432,-0.5599,-0.3366,6.6875,18.1527,81.8473,10.0109,6.6875,2.4438,6.81,0.7571,0.5848,93.3391,7.5746,8.0599,4.6702,7.0,4.3306,4.1689,3.459,4.4648,4.6702,4.1689,29.8034,1.4246,1.4334,44.0304,55.9696,34.0763,12.724,83.4772,87.6759,12.3241,0.0248,0.4246,2.2528,6.5606,1.1434,3.3297,36.1613,0.0217,227.7832,3.459,3.2581,605640030.2,7.5643,3.1228,90.1583,3.2161,3.1782,2.3383,13.399,232.8982,232.8982,162.5532,281.3914,228.8487,256.9938,287.58,190.0963,19.2892,107.8362,252.1176,199.2675,41.0328,41.0328,177.5924,2615.878,199.2675,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20190412.0,20181231,0.3486,0.3486,5.2898,5.2898,3.4029,0.1036,0.4668,-6648274.66,141256784.08,464575357.89,1.6175,1.2867,1.2268,3.4552,1.6499,3.5416,0.7442,159627197.23,179398269.94,235700756.23,6444056.7254,111331438.9854,424313536.44,52038587.8,393017561.37,144714918.9,996726446.08,504738710.21,649453629.11,2391244457.38,222393081.26,0.3452,4.91,0.2753,0.5703,0.1264,0.4601,0.0165,0.2855,6.6194,22.5233,77.4767,13.5874,6.6194,3.6421,9.0285,0.9168,0.5018,92.261,7.9773,8.6975,7.2541,7.2,7.6124,6.4723,4.9258,6.6027,7.2541,6.4723,30.317,1.4351,1.4937,46.1038,53.8962,34.7583,16.4357,80.0645,94.0142,5.9858,0.1314,0.4351,2.2022,4.8714,1.1465,2.5361,6.8875,0.1235,164.8295,4.9258,4.8564,582424453.37,7.9168,3.8804,89.9189,2.2424,2.8884,1.4169,15.9304,36.7059,36.7059,368.1973,144.4611,142.9356,140.485,172.15,519.4565,125.6835,-19.5108,7.1596,6.5585,132.1194,132.1194,31.0888,17.6295,6.5585,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20200325.0,20191231,0.3306,0.3306,5.0183,5.0183,3.6267,0.0971,0.5929,9133163.44,128329009.1,480712097.58,1.7757,1.3796,1.1644,3.7466,1.5166,3.4541,0.7136,132989784.58,162253890.27,216438258.1,-72335090.0785,38107967.6715,536806583.4,153713069.07,450765508.27,-73082717.76,1447235113.04,766062336.9,692979619.14,2978333054.87,320684049.02,0.2958,5.2757,0.2748,0.69,0.5733,0.3491,-0.1556,0.082,5.5928,20.611,79.389,14.0028,5.5928,3.469,9.5845,0.9493,-0.1542,94.2979,6.3574,6.9568,6.2962,6.52,5.8779,4.9646,3.9912,5.4767,6.2962,4.9646,31.1074,1.4515,1.497,47.7979,52.2021,39.4465,15.1348,82.3259,86.5316,13.4684,0.1293,0.4515,2.1484,5.4395,1.2681,3.2106,,0.1119,160.4084,3.9912,4.206,854567064.7,6.1715,3.5121,93.4755,2.1173,1.913,1.3558,28.615,-5.1635,-5.1635,-0.1816,-9.8869,-11.8531,2.12,-9.15,18.9612,-20.262,7.4481,27.9417,28.0694,13.0738,13.0738,17.4131,14.905,28.0694,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20210413.0,20201231,0.1713,0.1713,6.7067,6.7067,3.6495,0.1046,0.6573,42511135.76,37069001.31,412561065.31,1.5637,1.111,0.8955,4.4952,1.6804,3.9499,0.8018,41915005.15,123540509.79,204346813.73,-195779210.8141,12498721.8959,608761037.44,186464898.33,740764727.45,415213555.67,1485859244.2,704302393.42,1019515949.09,3306294920.64,353885989.81,0.1713,5.3557,-0.1225,0.7619,-0.48,0.266,-0.4215,0.0269,2.6284,13.2439,86.7561,10.924,2.6284,2.1887,7.201,1.5343,-0.0132,98.6545,2.9427,3.9659,3.2222,3.22,1.5009,3.1798,2.1074,3.5043,3.2222,3.1798,37.4493,1.5987,1.5731,47.6367,52.3633,36.227,22.4047,75.2384,81.3498,18.6502,-0.0455,0.5987,1.6195,3.3582,0.9674,2.0058,3.5785,-0.0371,143.8124,2.1074,2.0483,898678740.75,2.9488,0.666,101.9472,0.0706,-0.6252,0.0424,33.0693,-48.1851,-48.1851,-144.5779,-38.177,-36.1817,-42.1076,-71.11,-144.558,-42.9376,1.5164,11.793,1.4546,33.5628,33.5628,19.8398,-105.7104,1.4546,0,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20220426.0,20211231,0.0933,0.0933,7.1185,7.1185,3.6547,0.1143,0.6611,18958029.68,24352525.35,401380444.53,1.6271,1.1863,0.912,4.3114,1.7043,4.3062,0.807,28082255.79,83276821.78,175197201.48,67439641.24,93864347.1,533589105.48,150905320.98,811907578.56,520769122.7,1504643794.55,742129055.99,1100852694.72,3406613869.7,360074936.46,0.0933,5.4002,0.3399,0.7754,-0.142,0.1793,0.1452,0.2021,1.5139,12.1415,87.8585,10.5078,1.5139,2.2167,7.272,1.0191,-0.0323,99.1505,1.463,2.5191,1.734,1.74,0.975,2.033,1.2217,2.4811,1.734,2.033,36.5769,1.5767,1.64,47.0674,52.9326,36.7784,23.8333,73.6172,79.0864,20.9136,0.1334,0.5767,1.6759,3.0888,1.0055,1.8532,2.8893,0.1055,151.5345,1.2217,1.0573,858885554.25,1.3776,1.6595,102.678,-0.2205,-0.6816,-0.0841,11.2467,-45.5342,-45.5342,377.4694,-47.2377,-50.4213,-45.5762,-34.3,377.3988,-46.0156,0.8309,-0.2539,0.814,6.1238,6.1238,-0.1449,-131.1312,0.814,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20230426.0,20221231,0.0792,0.0792,5.8136,5.8136,3.6564,0.1222,0.7324,4968370.51,31801069.91,422716993.33,1.5871,1.0691,0.8772,3.7904,1.2513,3.4958,0.633,47162168.9,90494458.52,177377110.72,55965713.0509,414710523.6609,655537786.79,136120297.44,1008266413.81,512114314.31,1532817851.01,883997118.89,1237990337.76,3647363399.83,396847138.82,0.0792,5.4759,-0.0858,0.8545,0.4808,0.1949,0.1205,0.893,1.5476,15.657,84.343,12.9073,1.5476,2.4606,8.7906,1.6561,-0.0483,98.2532,1.7268,3.3518,1.456,1.46,1.2592,2.1218,0.9797,2.3692,1.456,2.1218,40.5478,1.682,1.6888,53.8335,46.1665,34.5305,27.6437,69.7216,83.6526,16.3474,-0.0265,0.682,1.4128,2.5222,0.8516,1.5203,2.9931,-0.0221,201.2812,0.9797,0.8621,818031757.32,1.676,3.6456,107.2608,-1.465,-1.5379,-0.9452,-4.6231,-15.1125,-15.1125,-125.2427,-3.6098,-0.6435,-15.1028,30.59,-125.2278,-16.2762,1.4018,8.5041,1.4014,-18.3309,-18.3309,-30.2716,-285.0455,1.4014,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20240423.0,20231231,-0.538,-0.538,5.978,5.978,3.984,0.0988,0.0385,-62716670.94,-226585352.5,413831573.57,1.8527,1.3741,1.2303,5.1298,1.3018,4.5413,0.7517,-224807474.39,-230967494.22,-144426938.71,2489391.23,162049629.02,541005460.12,74501546.01,1125605265.4,21274238.84,2152072839.66,1328173388.98,1240528556.29,4081729238.82,78825418.93,-0.5037,5.1465,-0.1243,0.1372,1.0089,-0.4021,0.0043,0.2821,-8.4635,12.0519,87.9481,10.7967,-8.4635,1.9663,7.3944,1.436,-6.1429,106.547,-7.8636,-6.7264,-10.5217,-10.43,-8.2408,-5.0561,-6.3618,-6.3081,-10.5217,-5.0561,37.0667,1.589,1.6614,61.4375,38.5625,45.8157,27.5767,72.4233,89.4653,10.5347,-0.0458,0.589,1.6978,2.6263,1.236,1.9119,101.1586,-0.041,163.0503,-6.3618,-6.3331,715886153.35,-8.0187,2.1186,132.1056,-11.5152,-9.2372,-7.3788,14.1784,-779.2929,-779.2929,-44.8718,-679.1856,-708.4945,-886.8002,-812.51,-79.3004,-776.8436,-6.0154,5.8169,16.2455,27.1822,27.1822,63.8114,-1130.6383,16.2455,1,small
300120.SZ,经纬辉开,元器件,300120,天津,20100917,20250425.0,20241231,0.0374,0.0374,5.6774,5.6774,3.984,0.0988,0.0758,5694153.15,15763278.37,413767683.6,1.7562,1.2618,1.1409,4.7757,1.2166,4.7637,0.7071,49317020.64,74371813.2,187396053.17,221333514.8293,55014602.1593,533193663.74,56805783.39,950583695.46,114167830.37,2252687688.41,1065836863.63,1105649011.06,3936287233.17,100282850.45,0.0374,5.1884,0.1594,0.1746,-0.5216,0.1295,0.3853,0.0958,0.6579,12.6882,87.3118,10.4457,0.6579,2.1433,7.0346,1.2678,-0.4929,98.4877,1.3466,2.2806,0.7229,0.72,0.5311,1.6127,0.4652,1.053,0.7229,1.6127,34.0364,1.516,1.5537,54.6863,45.3137,49.769,24.1492,75.7111,91.4862,8.5138,0.0649,0.516,1.9345,3.1351,1.4622,2.3698,19.7314,0.0594,166.5624,0.4652,0.4653,765591233.39,1.1591,1.0481,99.2982,-1.4749,-1.2,-0.9641,5.8349,106.9517,106.9517,228.2381,116.2631,113.728,107.417,106.96,228.1754,107.357,0.8141,-3.6394,0.8146,-5.0294,-5.0294,-28.5,-219.6272,0.8146,1,small
